pdb_id,resolution,ligand_id,ligand_heavy_atoms,ligand_chain,family,n_chains,structure_format,has_TYR_5A,has_TYR_8A,has_TYR_10A,has_TYR_12A,has_TYR_15A,has_CYS_5A,has_CYS_8A,has_CYS_10A,has_CYS_12A,has_CYS_15A,has_SER_5A,has_SER_8A,has_SER_10A,has_SER_12A,has_SER_15A,has_THR_5A,has_THR_8A,has_THR_10A,has_THR_12A,has_THR_15A,has_LYS_5A,has_LYS_8A,has_LYS_10A,has_LYS_12A,has_LYS_15A,has_ANY_5A,has_ANY_8A,has_ANY_10A,has_ANY_12A,has_ANY_15A,count_TYR_5A,count_TYR_8A,count_TYR_10A,count_TYR_12A,count_TYR_15A,count_CYS_5A,count_CYS_8A,count_CYS_10A,count_CYS_12A,count_CYS_15A,count_SER_5A,count_SER_8A,count_SER_10A,count_SER_12A,count_SER_15A,count_THR_5A,count_THR_8A,count_THR_10A,count_THR_12A,count_THR_15A,count_LYS_5A,count_LYS_8A,count_LYS_10A,count_LYS_12A,count_LYS_15A,min_TYR_dist,min_CYS_dist,min_SER_dist,min_THR_dist,min_LYS_dist,tyr_pocket_sasa,n_tyr_pocket_10A,sasa_computed
9Z35,1.93,DGD,66,A,Other,40,cif,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,False,False,False,True,True,False,False,True,True,True,0,0,0,0,2,0,0,0,1,1,0,0,1,4,4,0,0,0,1,3,0,0,0,1,2,14.450531959533691,10.611783027648926,8.449430465698242,11.999815940856934,11.295639991760254,,0,False
9TDQ,1.65,A1JVJ,23,C,Other,4,cif,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,0,1,1,2,6,0,2,2,2,3,0,0,0,0,3,0,0,1,1,2,0,0,3,6,7,6.487142562866211,5.080003261566162,12.157796859741213,8.960602760314941,8.053099632263184,3.1383355160296738,1,True
9T7I,2.35,AGS,31,A,Other,3,cif,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,1,1,3,3,0,0,1,1,1,0,1,3,4,5,0,1,2,4,4,0,2,5,6,7,5.880615234375,8.088323593139648,7.360982894897461,5.520481109619141,5.009872913360596,28.96587321714192,1,True
27RB,2.6,TG1,46,A,Hydrolase(other),1,cif,False,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,0,1,1,2,4,0,0,0,0,2,0,0,3,4,5,0,0,0,0,0,0,0,2,2,4,7.901353359222412,13.764850616455078,8.265436172485352,17.305593490600586,9.951652526855469,19.047240153730392,1,True
7ILM,1.6,S6V,18,A,Other,1,pdb,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,0,1,1,1,1,0,0,0,0,0,0,0,1,1,2,1,3,5,5,5,0,0,0,0,0,7.211076259613037,,8.182790756225586,4.088199615478516,17.406328201293945,122.99458895619712,1,True
9TM7,1.88,HEM,43,A,Oxidoreductase,2,pdb,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,0,0,1,1,3,1,1,1,1,1,0,1,5,8,11,0,0,0,2,5,0,0,0,0,0,8.165409088134766,2.8598320484161377,7.720146656036377,11.602996826171877,15.007930755615234,7.773114748660944,1,True
32SC,1.25,A1IGX,19,A,Other,1,cif,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,0,2,2,4,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,3,7.300249099731445,6.76507568359375,16.001935958862305,12.529403686523438,9.780707359313965,38.64429051415114,2,True
9N8D,1.84,A1BWE,10,D,Oxidoreductase,1,cif,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,22.732393264770508,3.8175883293151855,13.206680297851562,8.12130069732666,13.33877944946289,,0,False
9RVF,1.6,OCS,9,A,Hydrolase(other),1,pdb,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,1,1,4,6,0,0,0,0,0,0,0,0,1,2,1,1,1,1,3,1,1,3,3,4,3.577692747116089,40.5234260559082,10.867105484008787,3.743699789047241,3.938024520874024,58.03531009575019,1,True
37ZR,2.39,A1DRM,42,AAA,Other,2,cif,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,0,0,1,1,1,0,1,2,2,2,0,1,2,2,4,1,2,3,4,5,0,0,0,0,0,8.753236770629883,5.941532135009766,6.582925319671631,3.0245068073272705,21.49001693725586,,1,False
13TW,1.49,OHB,10,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0,0,1,2,3,0,0,0,2,2,18.454021453857425,,5.600876808166504,8.856908798217773,11.553241729736328,,0,False
14YW,2.02,O3G,16,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,0,1,1,1,3,0,0,0,0,1,27.95230865478516,22.37873649597168,6.195457458496094,7.978166103363037,12.24410629272461,,0,False
14UI,2.48,W1P,13,B,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1,1,3,1,1,2,2,2,30.199445724487305,23.63853073120117,4.922777652740479,9.560015678405762,3.727405786514282,,0,False
9RZ4,2.2,A1JJ1,70,A,Other,12,cif,False,True,True,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,0,1,2,2,5,0,0,0,1,1,0,0,0,1,4,0,0,0,2,2,0,0,0,1,2,5.49757719039917,10.53427791595459,11.719483375549316,10.95810317993164,10.671185493469238,67.60600907523745,2,True
9XB3,1.32,A1EZK,45,A,Other,1,cif,True,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,2,2,2,2,4,0,0,0,1,1,0,0,1,2,3,0,1,1,1,3,0,0,1,3,4,3.35190486907959,10.858768463134766,9.92290496826172,7.467831134796143,8.931687355041504,140.37453225185692,2,True
9XS7,2.51,RHN,21,A,Oxidoreductase,1,pdb,False,True,True,True,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,0,2,5,5,10,0,0,0,1,2,0,0,0,4,6,1,1,2,4,6,0,1,1,2,4,6.787254810333252,10.802889823913574,10.821253776550291,4.334609031677246,7.709219455718994,190.75214871999205,5,True
9S5P,1.53,HEM,43,A,Oxidoreductase,2,pdb,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,0,0,1,2,0,0,0,0,0,0,0,1,2,4,0,1,2,4,7,0,1,1,1,4,11.478851318359377,18.223276138305664,9.525824546813965,7.886401653289795,7.423007011413574,,0,False
31LC,2.52,FAD,53,A,Oxidoreductase,1,pdb,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,1,4,4,0,0,0,2,3,0,3,3,3,4,0,2,4,7,11,0,0,1,1,1,9.62456512451172,10.525907516479492,6.451843738555908,6.566144943237305,9.048367500305176,0.9505018565280828,1,True
9N46,1.55,F43,62,A,Oxidoreductase,6,pdb,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,0,2,3,4,5,0,0,0,0,0,0,0,3,6,9,0,0,0,2,7,0,0,0,1,3,5.110903263092041,20.06190490722656,8.948676109313965,10.104945182800291,11.360858917236328,148.47490385715332,3,True
30VQ,2.9,ANP,31,A,Transferase(other),2,pdb,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,1,2,2,6,0,0,0,2,2,0,0,2,2,6,0,1,2,4,6,1,2,3,3,3,7.907606601715088,10.234646797180176,8.681471824645996,7.994876861572266,4.092949390411377,91.99441884155976,2,True
32RX,1.81,A1KEV,12,A,Other,1,cif,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,0,2,4,4,4,0,1,1,1,1,0,0,0,0,1,0,0,0,2,4,0,0,2,2,4,5.658689498901367,5.818935871124268,13.391207695007324,10.984533309936523,9.670439720153809,113.59239797998193,4,True
9PKI,2.75,MDO,13,A,Other,1,pdb,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,0,0,1,1,2,0,0,0,0,0,0,1,1,3,8,1,3,4,4,6,0,0,0,0,1,9.2501859664917,17.65585708618164,6.59586763381958,3.8983309268951416,12.512226104736328,53.625470327293016,1,True
9VZ4,2.75,GTP,32,A,Other,6,cif,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,0,1,2,2,6,0,0,0,0,1,1,2,4,5,7,0,1,2,6,9,0,0,1,2,2,5.356100559234619,14.010729789733888,3.742921113967896,5.516352653503418,9.405101776123049,44.29748218649066,2,True
31DE,2.2,FMN,31,A,Oxidoreductase,1,pdb,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,0,0,1,2,0,0,1,1,2,0,1,2,4,9,0,1,1,2,2,0,1,1,2,3,11.234325408935549,9.08762550354004,7.958720684051514,6.0837578773498535,5.057100296020508,,0,False
7ILT,1.72,LWA,17,A,Other,1,pdb,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,5,8.812103271484375,,19.4935245513916,14.173696517944336,6.550307273864746,11.001233719451758,1,True
14YF,2.39,O0P,14,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,2,2,2,5,0,0,1,1,1,21.2980899810791,12.056114196777344,7.03260612487793,6.853353977203369,9.146307945251465,,0,False
9VZ7,2.57,GTP,32,A,Other,6,cif,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,0,1,2,2,6,0,0,0,0,1,1,2,4,5,7,0,1,2,6,9,0,0,1,2,2,5.307370185852051,13.98369312286377,3.820762634277344,5.769110202789307,8.157938957214355,48.251274278018485,2,True
9S6O,2.089,A1JL3,36,A,Other,1,cif,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,1,1,1,2,0,0,0,0,0,0,0,0,1,2,0,1,3,5,6,1,1,1,1,2,6.882728099822998,48.2741813659668,11.254599571228027,7.234984874725342,2.38696026802063,7.095282938454284,1,True
14ZJ,1.865,A1AKC,19,A,Other,2,cif,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0,0,0,0,3,0,2,2,3,3,29.514013290405277,12.033629417419434,5.010040283203125,12.91024112701416,5.140834808349609,,0,False
9ZRF,1.49,APR,36,A,Other,2,pdb,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,1,3,3,0,1,2,2,2,0,1,3,3,4,0,1,1,1,3,0,0,0,1,6,8.647212982177734,5.26613187789917,6.618747711181641,6.211732387542725,11.65293312072754,18.90137629282311,1,True
30TI,1.5,TPO,11,B,Other,2,pdb,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,2,2,5,7,0,0,0,0,1,0,1,2,3,4,0,0,0,0,3,0,2,2,2,3,5.16348934173584,12.977643013000488,5.052851676940918,14.029295921325684,5.279560565948486,13.320373134114782,2,True
9TJV,2.28,LSS,31,A,Transferase(other),2,pdb,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,0,2,4,5,8,0,0,0,1,2,0,0,3,5,7,0,0,0,2,4,0,1,1,2,4,5.515090465545654,10.444035530090332,8.247450828552246,11.58430004119873,7.513123035430908,18.21969050667237,4,True
10MN,2.1,A1C6R,23,A,Hydrolase(other),1,cif,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,0,0,0,0,2,1,1,1,4,4,0,2,3,6,6,0,0,1,1,2,0,1,1,1,3,12.506659507751465,4.40623140335083,7.241189479827881,9.993932723999023,6.98904275894165,,0,False
31DF,1.89,FMN,31,A,Oxidoreductase,1,cif,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,0,0,2,2,0,0,1,1,2,0,0,2,4,9,0,1,1,2,2,1,1,1,2,3,11.355402946472168,9.058716773986816,8.065917015075684,5.960590839385986,4.999687671661377,,0,False
14ZM,2.04,LFO,14,B,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,0,1,1,1,3,0,0,0,1,1,17.719709396362305,23.298646926879883,4.7665300369262695,7.499556064605713,11.101422309875488,,0,False
9TXU,2.35,A1JXX,36,A,Transferase(other),4,cif,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,0,3,4,6,9,0,0,1,1,1,1,1,2,2,5,0,0,0,0,1,0,0,0,1,2,5.064805507659912,9.640483856201172,3.832397699356079,14.72116470336914,11.01218605041504,128.68258303877704,4,True
9T72,1.7,A1JT7,41,A,Other,1,cif,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,0,0,0,2,4,0,1,2,3,6,0,2,2,2,4,0,2,3,5,8,0,0,0,0,0,10.063581466674805,5.989022731781006,6.314886093139648,7.778432846069336,16.04363250732422,,0,False
14UL,1.972,A1DNW,21,A,Other,2,cif,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,0,0,1,1,3,0,0,0,0,1,28.172119140625,22.37992286682129,6.130911827087402,8.106388092041016,12.374763488769531,,0,False
13TQ,1.69,5GT,15,B,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,3,4,6,0,0,0,2,3,15.21273708343506,,9.789756774902344,7.697879314422607,11.350308418273926,,0,False
14WD,1.926,A1DOT,17,A,Other,2,cif,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,1,2,2,4,0,0,1,1,1,20.966907501220703,13.045928955078123,7.589488983154297,7.650439739227295,8.866798400878906,,0,False
28JJ,2.3,A1JZ1,60,B,Oxidoreductase,2,cif,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,0,1,1,1,2,0,1,1,1,2,0,0,0,1,4,0,0,1,1,1,0,1,1,2,5,7.114435195922852,7.453786849975586,11.269497871398926,9.512420654296877,6.683858394622803,79.00322757920601,1,True
9YUU,1.45,R7R,15,A,Oxidoreductase,1,pdb,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,0,1,2,3,4,0,0,0,0,0,0,2,3,3,10,0,0,1,4,11,0,0,0,0,1,7.826108455657959,16.60914421081543,6.0757737159729,8.270051002502441,14.083868980407717,19.885417755198237,2,True
9I0B,1.661,A1IZF,28,A,Transferase(other),1,cif,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,2,2,3,5,0,1,3,3,3,0,2,2,5,7,0,2,2,5,7,0,1,1,2,3,5.930402755737305,7.5724196434021,6.47770881652832,7.947659969329834,6.819574356079102,44.53388698222433,2,True
14XG,1.9,WGS,15,B,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,2,3,4,7,0,1,1,1,3,0,0,0,0,1,16.84206771850586,23.05109596252441,5.729663372039795,7.885193824768066,12.356191635131836,,0,False
24UW,1.76,SAH,26,A,Epigenetic/reader,6,pdb,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,0,1,2,4,8,1,1,3,4,4,0,2,3,4,4,0,0,2,3,4,0,0,0,2,3,5.30906343460083,4.7260260581970215,7.064676284790039,8.907249450683594,10.467472076416016,28.799731743243004,2,True
28SX,2.59,OLC,18,A,Other,1,pdb,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,1,3,4,5,7,0,0,0,0,0,0,2,3,4,8,0,1,2,4,5,0,1,1,1,4,4.498144149780273,21.398656845092773,5.142671585083008,7.831002712249756,7.501702308654785,316.08607534087486,4,True
27GZ,2.4,A1MHI,21,A,Other,1,cif,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,0,1,2,2,4,0,0,2,2,2,1,2,4,5,8,1,1,1,3,5,0,0,1,3,7,6.048153400421143,8.457515716552734,4.792669773101807,4.256683349609375,9.077315330505373,22.510699967465296,2,True
32PP,1.44,A1KEP,20,A,Other,1,cif,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,0,2,3,4,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,3,6.955780982971191,6.492446422576904,18.54789352416992,12.166038513183594,9.891451835632324,94.3141777124912,3,True
9WAV,2.25,A1EYZ,47,A,Protease,2,cif,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,3,7,0,1,1,1,3,0,1,1,1,3,0,0,1,2,3,0,0,2,2,2,10.366022109985352,7.1678547859191895,7.992754936218262,8.048723220825195,8.134598731994629,,0,False
14YG,1.79,VVG,13,A,Other,2,pdb,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,0,0,0,0,0,0,1,1,1,1,0,2,2,3,3,0,0,1,2,3,0,1,1,1,3,23.07650184631348,7.998085975646973,6.401705265045166,8.982148170471191,5.649571418762207,,0,False
9I3C,1.7,A1IZG,24,A,Oxidoreductase,1,cif,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,1,2,5,12,0,0,1,2,2,0,3,4,6,10,0,2,2,2,4,0,0,0,1,4,7.809772968292236,8.411417007446289,7.4109320640563965,5.735644340515137,11.085331916809082,48.69920923816434,2,True
14WL,1.9,K0S,17,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,1,3,3,16.482038497924805,21.90376853942871,12.762173652648926,12.646284103393556,6.978894710540772,,0,False
9VYK,2.65,GTP,32,A,Other,6,cif,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,0,1,2,2,6,0,0,0,0,1,1,2,4,5,7,0,1,2,6,9,0,0,1,2,2,5.35728120803833,13.998785972595217,3.697486400604248,5.662124156951904,9.601784706115724,47.40534664124252,2,True
7IMF,1.56,GWG,13,A,Other,1,pdb,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,1,2,2,0,0,0,0,0,0,0,1,2,2,0,1,2,5,6,0,0,2,2,3,9.4075345993042,,8.608983039855957,6.278622150421143,9.607389450073242,123.0851323722982,1,True
7IMH,1.69,JFM,13,A,Other,1,pdb,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,4,8.24471664428711,,20.372085571289062,14.220977783203123,7.143881797790527,9.967790114024282,1,True
9IBM,2.78,HEM,43,A,Oxidoreductase,6,pdb,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,0,0,0,0,0,1,1,1,1,1,0,1,2,3,5,0,1,1,1,4,0,0,0,0,1,15.71281909942627,2.661282777786255,7.6528120040893555,5.371817111968994,14.852580070495604,,0,False
9S7A,2.03,ANP,31,A,Kinase,2,pdb,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,0,0,1,1,2,0,0,0,0,0,0,1,1,1,2,0,0,0,2,2,0,1,3,5,8,9.948145866394045,16.026662826538086,6.1837077140808105,11.686570167541504,5.536607265472412,105.2857347494336,1,True
13TE,1.7,8P7,10,B,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0,1,2,3,4,0,0,1,2,2,15.661300659179688,,5.119436264038086,7.606565475463867,9.131524085998535,,0,False
9S2W,1.7,A1JCV,15,A,Other,2,cif,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,0,0,1,1,2,0,0,0,0,0,0,3,4,8,11,1,3,5,6,8,0,2,2,2,4,9.518239974975586,,5.744941234588623,4.996594905853272,6.034430027008057,3.178295377183014,1,True
13UZ,1.62,A1C1P,23,B,Other,2,cif,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,3,3,6,0,0,0,0,3,15.76893138885498,,10.238597869873049,7.294309139251709,12.09913158416748,,0,False
9HXT,1.6,HEM,43,H,Oxidoreductase,8,cif,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,1,1,2,2,3,0,0,0,0,0,0,2,4,5,5,0,0,1,2,6,0,0,0,1,3,2.151509523391724,18.39358711242676,6.921659469604492,8.651144981384277,10.820623397827148,,2,False
14YV,2.03,89W,15,A,Other,2,pdb,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,1,1,0,1,1,1,3,0,1,2,2,4,0,1,1,1,1,20.45698928833008,11.858861923217772,5.605104923248291,7.295754909515381,7.731743812561035,,0,False
7IM0,1.59,K1S,15,A,Other,1,pdb,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,0,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,3,5,5,5,0,0,0,0,0,7.577245235443115,,7.579653739929199,4.798227787017822,16.5919132232666,121.4012532292888,1,True
13TF,1.72,ICO,12,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,2,5,0,0,2,2,4,17.238426208496094,,10.132248878479004,6.798929691314697,8.801596641540527,,0,False
14ZQ,1.96,B1A,17,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,2,2,2,4,0,0,1,1,1,21.81635093688965,12.162879943847656,7.297493457794189,7.155983924865723,9.201774597167969,,0,False
9TJT,2.87,EYT,45,B,Transferase(other),1,pdb,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,0,2,2,4,5,0,0,0,0,1,0,1,1,1,1,1,2,3,5,7,0,0,0,2,3,6.0755696296691895,13.058201789855955,6.948122024536133,3.998064994812012,10.468162536621094,29.03912337728212,2,True
13TI,1.62,LSA,12,B,Other,2,pdb,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,3,4,6,0,0,0,2,3,14.544442176818848,,10.174320220947266,7.463137626647949,10.911606788635254,,0,False
9HVT,1.3,A1IXW,24,A,Other,1,cif,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,1,1,1,3,0,0,1,1,1,0,2,4,5,10,0,1,2,3,3,1,2,2,2,2,7.513770580291748,9.338940620422363,5.230045318603516,7.322896480560303,4.949309825897217,19.061074425204914,1,True
9SE8,2.0,A1JNH,25,A,Transferase(other),2,cif,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,1,1,3,5,0,1,1,2,2,0,0,1,1,2,0,0,0,0,1,0,1,3,4,5,5.604215621948242,5.145502090454102,9.648584365844728,14.627376556396484,7.986355304718018,12.742753065408236,1,True
7IMG,1.68,A1BFL,13,A,Other,1,cif,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,4,7.998490333557129,,20.471027374267575,14.145172119140623,6.723068714141846,10.405926920872588,1,True
9XB7,1.36,A1EZH,45,A,Other,1,cif,True,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,2,2,2,3,4,0,0,0,1,1,0,0,1,2,3,0,1,1,1,4,0,0,1,3,4,3.350574254989624,10.83283805847168,9.969066619873049,7.018737316131592,8.524991035461426,140.59353570913578,2,True
9Y7T,1.98,NDP,48,A,Oxidoreductase,2,pdb,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,1,1,1,2,0,0,0,0,0,1,1,2,4,6,1,2,2,2,2,1,1,1,3,3,6.631772518157959,,4.395167350769043,4.151660919189453,4.344980239868164,8.299812773674905,1,True
